	x	exp(x)		exp'(x)		exp'(x)		exp''(x)	exp''(x)

				anal. forma	dife. forma	anal. forma	dife. forma

       0.56       1.75	         1.75	           1.75	          1.75	           0.00
       0.56       1.75	         1.75	           1.75	          1.75	           0.00
       0.56       1.75	         1.75	           1.75	          1.75	           0.00
       0.56       1.75	         1.75	           1.75	          1.75	           0.00
       0.56       1.76	         1.76	           1.76	          1.76	           0.00
       0.56       1.76	         1.76	           1.76	          1.76	           0.00
       0.56       1.76	         1.76	           1.76	          1.76	           0.00
       0.57       1.76	         1.76	           1.76	          1.76	           0.00
       0.57       1.76	         1.76	           1.76	          1.76	           0.00
       0.57       1.76	         1.76	           1.76	          1.76	           0.00
       0.57       1.77	         1.77	           1.77	          1.77	           0.00
       0.57       1.77	         1.77	           1.77	          1.77	           0.00
       0.57       1.77	         1.77	           1.77	          1.77	           0.00
       0.57       1.77	         1.77	           1.77	          1.77	           0.00
       0.57       1.77	         1.77	           1.77	          1.77	           0.00
       0.57       1.78	         1.78	           1.77	          1.78	           0.00
       0.57       1.78	         1.78	           1.78	          1.78	           0.00
       0.58       1.78	         1.78	           1.78	          1.78	           0.00
       0.58       1.78	         1.78	           1.78	          1.78	           0.00
       0.58       1.78	         1.78	           1.78	          1.78	           0.00
       0.58       1.78	         1.78	           1.78	          1.78	           0.00
       0.58       1.79	         1.79	           1.79	          1.79	           0.00
       0.58       1.79	         1.79	           1.79	          1.79	           0.00
       0.58       1.79	         1.79	           1.79	          1.79	           0.00
       0.58       1.79	         1.79	           1.79	          1.79	           0.00
       0.58       1.79	         1.79	           1.79	          1.79	           0.00
       0.58       1.79	         1.79	           1.79	          1.79	           0.00
       0.59       1.80	         1.80	           1.80	          1.80	           0.00
       0.59       1.80	         1.80	           1.80	          1.80	           0.00
       0.59       1.80	         1.80	           1.80	          1.80	           0.00
       0.59       1.80	         1.80	           1.80	          1.80	           0.00
       0.59       1.80	         1.80	           1.80	          1.80	           0.00
       0.59       1.81	         1.81	           1.80	          1.81	           0.00
       0.59       1.81	         1.81	           1.81	          1.81	           0.00
       0.59       1.81	         1.81	           1.81	          1.81	           0.00
       0.59       1.81	         1.81	           1.81	          1.81	           0.00
       0.59       1.81	         1.81	           1.81	          1.81	           0.00
       0.60       1.81	         1.81	           1.81	          1.81	           0.00
       0.60       1.82	         1.82	           1.82	          1.82	           0.00
       0.60       1.82	         1.82	           1.82	          1.82	           0.00
       0.60       1.82	         1.82	           1.82	          1.82	           0.00
       0.60       1.82	         1.82	           1.82	          1.82	           0.00
       0.60       1.82	         1.82	           1.82	          1.82	           0.00
       0.60       1.83	         1.83	           1.82	          1.83	           0.00
       0.60       1.83	         1.83	           1.83	          1.83	           0.00
       0.60       1.83	         1.83	           1.83	          1.83	           0.00
       0.60       1.83	         1.83	           1.83	          1.83	           0.00
       0.61       1.83	         1.83	           1.83	          1.83	           0.00
       0.61       1.83	         1.83	           1.83	          1.83	           0.00
       0.61       1.84	         1.84	           1.84	          1.84	           0.00
       0.61       1.84	         1.84	           1.84	          1.84	           0.00
       0.61       1.84	         1.84	           1.84	          1.84	           0.00
       0.61       1.84	         1.84	           1.84	          1.84	           0.00
       0.61       1.84	         1.84	           1.84	          1.84	           0.00
       0.61       1.85	         1.85	           1.85	          1.85	           0.00
       0.61       1.85	         1.85	           1.85	          1.85	           0.00
       0.61       1.85	         1.85	           1.85	          1.85	           0.00
       0.62       1.85	         1.85	           1.85	          1.85	           0.00
       0.62       1.85	         1.85	           1.85	          1.85	           0.00
       0.62       1.86	         1.86	           1.85	          1.86	           0.00
       0.62       1.86	         1.86	           1.86	          1.86	           0.00
       0.62       1.86	         1.86	           1.86	          1.86	           0.00
       0.62       1.86	         1.86	           1.86	          1.86	           0.00
       0.62       1.86	         1.86	           1.86	          1.86	           0.00
       0.62       1.86	         1.86	           1.86	          1.86	           0.00
       0.62       1.87	         1.87	           1.87	          1.87	           0.00
       0.62       1.87	         1.87	           1.87	          1.87	           0.00
       0.63       1.87	         1.87	           1.87	          1.87	           0.00
       0.63       1.87	         1.87	           1.87	          1.87	           0.00
       0.63       1.87	         1.87	           1.87	          1.87	           0.00
       0.63       1.88	         1.88	           1.87	          1.88	           0.00
       0.63       1.88	         1.88	           1.88	          1.88	           0.00
       0.63       1.88	         1.88	           1.88	          1.88	           0.00
       0.63       1.88	         1.88	           1.88	          1.88	           0.00
       0.63       1.88	         1.88	           1.88	          1.88	           0.00
       0.63       1.89	         1.89	           1.88	          1.89	           0.00
       0.63       1.89	         1.89	           1.89	          1.89	           0.00
       0.64       1.89	         1.89	           1.89	          1.89	           0.00
       0.64       1.89	         1.89	           1.89	          1.89	           0.00
       0.64       1.89	         1.89	           1.89	          1.89	           0.00
       0.64       1.89	         1.89	           1.89	          1.89	           0.00
       0.64       1.90	         1.90	           1.90	          1.90	           0.00
       0.64       1.90	         1.90	           1.90	          1.90	           0.00
       0.64       1.90	         1.90	           1.90	          1.90	           0.00
       0.64       1.90	         1.90	           1.90	          1.90	           0.00
       0.64       1.90	         1.90	           1.90	          1.90	           0.00
       0.64       1.91	         1.91	           1.91	          1.91	           0.00
       0.65       1.91	         1.91	           1.91	          1.91	           0.00
       0.65       1.91	         1.91	           1.91	          1.91	           0.00
       0.65       1.91	         1.91	           1.91	          1.91	           0.00
       0.65       1.91	         1.91	           1.91	          1.91	           0.00
       0.65       1.92	         1.92	           1.91	          1.92	           0.00
       0.65       1.92	         1.92	           1.92	          1.92	           0.00
       0.65       1.92	         1.92	           1.92	          1.92	           0.00
       0.65       1.92	         1.92	           1.92	          1.92	           0.00
       0.65       1.92	         1.92	           1.92	          1.92	           0.00
       0.65       1.93	         1.93	           1.92	          1.93	           0.00
       0.66       1.93	         1.93	           1.93	          1.93	           0.00
       0.66       1.93	         1.93	           1.93	          1.93	           0.00
       0.66       1.93	         1.93	           1.93	          1.93	           0.00
       0.66       1.93	         1.93	           1.93	          1.93	           0.00
       0.66       1.93	         1.93	           1.93	          1.93	           0.00
       0.66       1.94	         1.94	           1.94	          1.94	           0.00
       0.66       1.94	         1.94	           1.94	          1.94	           0.00
       0.66       1.94	         1.94	           1.94	          1.94	           0.00
       0.66       1.94	         1.94	           1.94	          1.94	           0.00
       0.66       1.94	         1.94	           1.94	          1.94	           0.00
       0.67       1.95	         1.95	           1.95	          1.95	           0.00
       0.67       1.95	         1.95	           1.95	          1.95	           0.00
       0.67       1.95	         1.95	           1.95	          1.95	           0.00
       0.67       1.95	         1.95	           1.95	          1.95	           0.00
       0.67       1.95	         1.95	           1.95	          1.95	           0.00
       0.67       1.96	         1.96	           1.96	          1.96	           0.00
       0.67       1.96	         1.96	           1.96	          1.96	           0.00
       0.67       1.96	         1.96	           1.96	          1.96	           0.00
       0.67       1.96	         1.96	           1.96	          1.96	           0.00
       0.67       1.96	         1.96	           1.96	          1.96	           0.00
       0.68       1.97	         1.97	           1.96	          1.97	           0.00
       0.68       1.97	         1.97	           1.97	          1.97	           0.00
       0.68       1.97	         1.97	           1.97	          1.97	           0.00
       0.68       1.97	         1.97	           1.97	          1.97	           0.00
       0.68       1.97	         1.97	           1.97	          1.97	           0.00
       0.68       1.98	         1.98	           1.97	          1.98	           0.00
       0.68       1.98	         1.98	           1.98	          1.98	           0.00
       0.68       1.98	         1.98	           1.98	          1.98	           0.00
       0.68       1.98	         1.98	           1.98	          1.98	           0.00
       0.68       1.98	         1.98	           1.98	          1.98	           0.00
       0.69       1.99	         1.99	           1.98	          1.99	           0.00
       0.69       1.99	         1.99	           1.99	          1.99	           0.00
       0.69       1.99	         1.99	           1.99	          1.99	           0.00
       0.69       1.99	         1.99	           1.99	          1.99	           0.00
       0.69       1.99	         1.99	           1.99	          1.99	           0.00
       0.69       2.00	         2.00	           1.99	          2.00	           0.00
       0.69       2.00	         2.00	           2.00	          2.00	           0.00
       0.69       2.00	         2.00	           2.00	          2.00	           0.00
       0.69       2.00	         2.00	           2.00	          2.00	           0.00
       0.69       2.00	         2.00	           2.00	          2.00	           0.00
       0.70       2.01	         2.01	           2.00	          2.01	           0.00
       0.70       2.01	         2.01	           2.01	          2.01	           0.00
       0.70       2.01	         2.01	           2.01	          2.01	           0.00
       0.70       2.01	         2.01	           2.01	          2.01	           0.00
       0.70       2.01	         2.01	           2.01	          2.01	           0.00
       0.70       2.02	         2.02	           2.01	          2.02	           0.00
       0.70       2.02	         2.02	           2.02	          2.02	           0.00
       0.70       2.02	         2.02	           2.02	          2.02	           0.00
       0.70       2.02	         2.02	           2.02	          2.02	           0.00
       0.70       2.02	         2.02	           2.02	          2.02	           0.00
       0.71       2.03	         2.03	           2.02	          2.03	           0.00
       0.71       2.03	         2.03	           2.03	          2.03	           0.00
       0.71       2.03	         2.03	           2.03	          2.03	           0.00
       0.71       2.03	         2.03	           2.03	          2.03	           0.00
       0.71       2.03	         2.03	           2.03	          2.03	           0.00
       0.71       2.04	         2.04	           2.03	          2.04	           0.00
       0.71       2.04	         2.04	           2.04	          2.04	           0.00
       0.71       2.04	         2.04	           2.04	          2.04	           0.00
       0.71       2.04	         2.04	           2.04	          2.04	           0.00
       0.71       2.04	         2.04	           2.04	          2.04	           0.00
       0.72       2.05	         2.05	           2.05	          2.05	           0.00
       0.72       2.05	         2.05	           2.05	          2.05	           0.00
       0.72       2.05	         2.05	           2.05	          2.05	           0.00
       0.72       2.05	         2.05	           2.05	          2.05	           0.00
       0.72       2.05	         2.05	           2.05	          2.05	           0.00
       0.72       2.06	         2.06	           2.06	          2.06	           0.00
       0.72       2.06	         2.06	           2.06	          2.06	           0.00
       0.72       2.06	         2.06	           2.06	          2.06	           0.00
       0.72       2.06	         2.06	           2.06	          2.06	           0.00
       0.72       2.06	         2.06	           2.06	          2.06	           0.00
       0.73       2.07	         2.07	           2.07	          2.07	           0.00
       0.73       2.07	         2.07	           2.07	          2.07	           0.00
       0.73       2.07	         2.07	           2.07	          2.07	           0.00
       0.73       2.07	         2.07	           2.07	          2.07	           0.00
       0.73       2.08	         2.08	           2.07	          2.08	           0.00
       0.73       2.08	         2.08	           2.08	          2.08	           0.00
       0.73       2.08	         2.08	           2.08	          2.08	           0.00
       0.73       2.08	         2.08	           2.08	          2.08	           0.00
       0.73       2.08	         2.08	           2.08	          2.08	           0.00
       0.73       2.09	         2.09	           2.08	          2.09	           0.00
       0.74       2.09	         2.09	           2.09	          2.09	           0.00
       0.74       2.09	         2.09	           2.09	          2.09	           0.00
       0.74       2.09	         2.09	           2.09	          2.09	           0.00
       0.74       2.09	         2.09	           2.09	          2.09	           0.00
       0.74       2.10	         2.10	           2.09	          2.10	           0.00
       0.74       2.10	         2.10	           2.10	          2.10	           0.00
       0.74       2.10	         2.10	           2.10	          2.10	           0.00
       0.74       2.10	         2.10	           2.10	          2.10	           0.00
       0.74       2.10	         2.10	           2.10	          2.10	           0.00
       0.74       2.11	         2.11	           2.11	          2.11	           0.00
       0.75       2.11	         2.11	           2.11	          2.11	           0.00
       0.75       2.11	         2.11	           2.11	          2.11	           0.00
       0.75       2.11	         2.11	           2.11	          2.11	           0.00
       0.75       2.11	         2.11	           2.11	          2.11	           0.00
       0.75       2.12	         2.12	           2.12	          2.12	           0.00
       0.75       2.12	         2.12	           2.12	          2.12	           0.00
       0.75       2.12	         2.12	           2.12	          2.12	           0.00
       0.75       2.12	         2.12	           2.12	          2.12	           0.00
       0.75       2.13	         2.13	           2.12	          2.13	           0.00
       0.75       2.13	         2.13	           2.13	          2.13	           0.00
       0.76       2.13	         2.13	           2.13	          2.13	           0.00
       0.76       2.13	         2.13	           2.13	          2.13	           0.00
       0.76       2.13	         2.13	           2.13	          2.13	           0.00
       0.76       2.14	         2.14	           2.14	          2.14	           0.00
       0.76       2.14	         2.14	           2.14	          2.14	           0.00
       0.76       2.14	         2.14	           2.14	          2.14	           0.00
       0.76       2.14	         2.14	           2.14	          2.14	           0.00
       0.76       2.14	         2.14	           2.14	          2.14	           0.00
       0.76       2.15	         2.15	           2.15	          2.15	           0.00
       0.76       2.15	         2.15	           2.15	          2.15	           0.00
       0.77       2.15	         2.15	           2.15	          2.15	           0.00
       0.77       2.15	         2.15	           2.15	          2.15	           0.00
       0.77       2.16	         2.16	           2.15	          2.16	           0.00
       0.77       2.16	         2.16	           2.16	          2.16	           0.00
       0.77       2.16	         2.16	           2.16	          2.16	           0.00
       0.77       2.16	         2.16	           2.16	          2.16	           0.00
       0.77       2.16	         2.16	           2.16	          2.16	           0.00
       0.77       2.17	         2.17	           2.17	          2.17	           0.00
       0.77       2.17	         2.17	           2.17	          2.17	           0.00
       0.77       2.17	         2.17	           2.17	          2.17	           0.00
       0.78       2.17	         2.17	           2.17	          2.17	           0.00
       0.78       2.17	         2.17	           2.17	          2.17	           0.00
       0.78       2.18	         2.18	           2.18	          2.18	           0.00
       0.78       2.18	         2.18	           2.18	          2.18	           0.00
       0.78       2.18	         2.18	           2.18	          2.18	           0.00
       0.78       2.18	         2.18	           2.18	          2.18	           0.00
       0.78       2.19	         2.19	           2.18	          2.19	           0.00
       0.78       2.19	         2.19	           2.19	          2.19	           0.00
       0.78       2.19	         2.19	           2.19	          2.19	           0.00
       0.78       2.19	         2.19	           2.19	          2.19	           0.00
       0.79       2.19	         2.19	           2.19	          2.19	           0.00
       0.79       2.20	         2.20	           2.20	          2.20	           0.00
       0.79       2.20	         2.20	           2.20	          2.20	           0.00
       0.79       2.20	         2.20	           2.20	          2.20	           0.00
       0.79       2.20	         2.20	           2.20	          2.20	           0.00
       0.79       2.21	         2.21	           2.20	          2.21	           0.00
       0.79       2.21	         2.21	           2.21	          2.21	           0.00
       0.79       2.21	         2.21	           2.21	          2.21	           0.00
       0.79       2.21	         2.21	           2.21	          2.21	           0.00
       0.79       2.21	         2.21	           2.21	          2.21	           0.00
       0.80       2.22	         2.22	           2.22	          2.22	           0.00
       0.80       2.22	         2.22	           2.22	          2.22	           0.00
       0.80       2.22	         2.22	           2.22	          2.22	           0.00
       0.80       2.22	         2.22	           2.22	          2.22	           0.00
       0.80       2.23	         2.23	           2.22	          2.23	           0.00
       0.80       2.23	         2.23	           2.23	          2.23	           0.00
       0.80       2.23	         2.23	           2.23	          2.23	           0.00
       0.80       2.23	         2.23	           2.23	          2.23	           0.00
       0.80       2.23	         2.23	           2.23	          2.23	           0.00
       0.80       2.24	         2.24	           2.24	          2.24	           0.00
       0.81       2.24	         2.24	           2.24	          2.24	           0.00
       0.81       2.24	         2.24	           2.24	          2.24	           0.00
       0.81       2.24	         2.24	           2.24	          2.24	           0.00
       0.81       2.25	         2.25	           2.24	          2.25	           0.00
       0.81       2.25	         2.25	           2.25	          2.25	           0.00
       0.81       2.25	         2.25	           2.25	          2.25	           0.00
       0.81       2.25	         2.25	           2.25	          2.25	           0.00
       0.81       2.25	         2.25	           2.25	          2.25	           0.00
       0.81       2.26	         2.26	           2.26	          2.26	           0.00
       0.81       2.26	         2.26	           2.26	          2.26	           0.00
       0.82       2.26	         2.26	           2.26	          2.26	           0.00
       0.82       2.26	         2.26	           2.26	          2.26	           0.00
       0.82       2.27	         2.27	           2.26	          2.27	           0.00
       0.82       2.27	         2.27	           2.27	          2.27	           0.00
       0.82       2.27	         2.27	           2.27	          2.27	           0.00
       0.82       2.27	         2.27	           2.27	          2.27	           0.00
       0.82       2.28	         2.28	           2.27	          2.28	           0.00
       0.82       2.28	         2.28	           2.28	          2.28	           0.00
       0.82       2.28	         2.28	           2.28	          2.28	           0.00
       0.82       2.28	         2.28	           2.28	          2.28	           0.00
       0.83       2.28	         2.28	           2.28	          2.28	           0.00
       0.83       2.29	         2.29	           2.29	          2.29	           0.00
       0.83       2.29	         2.29	           2.29	          2.29	           0.00
       0.83       2.29	         2.29	           2.29	          2.29	           0.00
       0.83       2.29	         2.29	           2.29	          2.29	           0.00
       0.83       2.30	         2.30	           2.29	          2.30	           0.00
       0.83       2.30	         2.30	           2.30	          2.30	           0.00
       0.83       2.30	         2.30	           2.30	          2.30	           0.00
       0.83       2.30	         2.30	           2.30	          2.30	           0.00
       0.83       2.30	         2.30	           2.30	          2.30	           0.00
       0.84       2.31	         2.31	           2.31	          2.31	           0.00
       0.84       2.31	         2.31	           2.31	          2.31	           0.00
       0.84       2.31	         2.31	           2.31	          2.31	           0.00
       0.84       2.31	         2.31	           2.31	          2.31	           0.00
       0.84       2.32	         2.32	           2.32	          2.32	           0.00
       0.84       2.32	         2.32	           2.32	          2.32	           0.00
       0.84       2.32	         2.32	           2.32	          2.32	           0.00
       0.84       2.32	         2.32	           2.32	          2.32	           0.00
       0.84       2.33	         2.33	           2.32	          2.33	           0.00
       0.84       2.33	         2.33	           2.33	          2.33	           0.00
       0.85       2.33	         2.33	           2.33	          2.33	           0.00
       0.85       2.33	         2.33	           2.33	          2.33	           0.00
       0.85       2.33	         2.33	           2.33	          2.33	           0.00
       0.85       2.34	         2.34	           2.34	          2.34	           0.00
       0.85       2.34	         2.34	           2.34	          2.34	           0.00
       0.85       2.34	         2.34	           2.34	          2.34	           0.00
       0.85       2.34	         2.34	           2.34	          2.34	           0.00
       0.85       2.35	         2.35	           2.35	          2.35	           0.00
       0.85       2.35	         2.35	           2.35	          2.35	           0.00
       0.85       2.35	         2.35	           2.35	          2.35	           0.00
       0.86       2.35	         2.35	           2.35	          2.35	           0.00
       0.86       2.36	         2.36	           2.35	          2.36	           0.00
       0.86       2.36	         2.36	           2.36	          2.36	           0.00
       0.86       2.36	         2.36	           2.36	          2.36	           0.00
       0.86       2.36	         2.36	           2.36	          2.36	           0.00
       0.86       2.37	         2.37	           2.36	          2.37	           0.00
       0.86       2.37	         2.37	           2.37	          2.37	           0.00
       0.86       2.37	         2.37	           2.37	          2.37	           0.00
       0.86       2.37	         2.37	           2.37	          2.37	           0.00
       0.86       2.37	         2.37	           2.37	          2.37	           0.00
       0.87       2.38	         2.38	           2.38	          2.38	           0.00
       0.87       2.38	         2.38	           2.38	          2.38	           0.00
       0.87       2.38	         2.38	           2.38	          2.38	           0.00
       0.87       2.38	         2.38	           2.38	          2.38	           0.00
       0.87       2.39	         2.39	           2.39	          2.39	           0.00
       0.87       2.39	         2.39	           2.39	          2.39	           0.00
       0.87       2.39	         2.39	           2.39	          2.39	           0.00
       0.87       2.39	         2.39	           2.39	          2.39	           0.00
       0.87       2.40	         2.40	           2.40	          2.40	           0.00
       0.87       2.40	         2.40	           2.40	          2.40	           0.00
       0.88       2.40	         2.40	           2.40	          2.40	           0.00
       0.88       2.40	         2.40	           2.40	          2.40	           0.00
       0.88       2.41	         2.41	           2.40	          2.41	           0.00
       0.88       2.41	         2.41	           2.41	          2.41	           0.00
       0.88       2.41	         2.41	           2.41	          2.41	           0.00
       0.88       2.41	         2.41	           2.41	          2.41	           0.00
       0.88       2.42	         2.42	           2.41	          2.42	           0.00
       0.88       2.42	         2.42	           2.42	          2.42	           0.00
       0.88       2.42	         2.42	           2.42	          2.42	           0.00
       0.88       2.42	         2.42	           2.42	          2.42	           0.00
       0.89       2.43	         2.43	           2.42	          2.43	           0.00
       0.89       2.43	         2.43	           2.43	          2.43	           0.00
       0.89       2.43	         2.43	           2.43	          2.43	           0.00
       0.89       2.43	         2.43	           2.43	          2.43	           0.00
       0.89       2.44	         2.44	           2.43	          2.44	           0.00
       0.89       2.44	         2.44	           2.44	          2.44	           0.00
       0.89       2.44	         2.44	           2.44	          2.44	           0.00
       0.89       2.44	         2.44	           2.44	          2.44	           0.00
       0.89       2.44	         2.44	           2.44	          2.44	           0.00
       0.89       2.45	         2.45	           2.45	          2.45	           0.00
       0.90       2.45	         2.45	           2.45	          2.45	           0.00
       0.90       2.45	         2.45	           2.45	          2.45	           0.00
       0.90       2.45	         2.45	           2.45	          2.45	           0.00
       0.90       2.46	         2.46	           2.46	          2.46	           0.00
       0.90       2.46	         2.46	           2.46	          2.46	           0.00
       0.90       2.46	         2.46	           2.46	          2.46	           0.00
       0.90       2.46	         2.46	           2.46	          2.46	           0.00
       0.90       2.47	         2.47	           2.47	          2.47	           0.00
       0.90       2.47	         2.47	           2.47	          2.47	           0.00
       0.90       2.47	         2.47	           2.47	          2.47	           0.00
       0.91       2.47	         2.47	           2.47	          2.47	           0.00
       0.91       2.48	         2.48	           2.48	          2.48	           0.00
       0.91       2.48	         2.48	           2.48	          2.48	           0.00
       0.91       2.48	         2.48	           2.48	          2.48	           0.00
       0.91       2.48	         2.48	           2.48	          2.48	           0.00
       0.91       2.49	         2.49	           2.49	          2.49	           0.00
       0.91       2.49	         2.49	           2.49	          2.49	           0.00
       0.91       2.49	         2.49	           2.49	          2.49	           0.00
       0.91       2.49	         2.49	           2.49	          2.49	           0.00
       0.91       2.50	         2.50	           2.50	          2.50	           0.00
       0.92       2.50	         2.50	           2.50	          2.50	           0.00
       0.92       2.50	         2.50	           2.50	          2.50	           0.00
       0.92       2.50	         2.50	           2.50	          2.50	           0.00
       0.92       2.51	         2.51	           2.51	          2.51	           0.00
       0.92       2.51	         2.51	           2.51	          2.51	           0.00
       0.92       2.51	         2.51	           2.51	          2.51	           0.00
       0.92       2.51	         2.51	           2.51	          2.51	           0.00
       0.92       2.52	         2.52	           2.52	          2.52	           0.00
       0.92       2.52	         2.52	           2.52	          2.52	           0.00
       0.92       2.52	         2.52	           2.52	          2.52	           0.00
       0.93       2.52	         2.52	           2.52	          2.52	           0.00
       0.93       2.53	         2.53	           2.53	          2.53	           0.00
       0.93       2.53	         2.53	           2.53	          2.53	           0.00
       0.93       2.53	         2.53	           2.53	          2.53	           0.00
       0.93       2.53	         2.53	           2.53	          2.53	           0.00
       0.93       2.54	         2.54	           2.54	          2.54	           0.00
       0.93       2.54	         2.54	           2.54	          2.54	           0.00
       0.93       2.54	         2.54	           2.54	          2.54	           0.00
       0.93       2.54	         2.54	           2.54	          2.54	           0.00
       0.93       2.55	         2.55	           2.55	          2.55	           0.00
       0.94       2.55	         2.55	           2.55	          2.55	           0.00
       0.94       2.55	         2.55	           2.55	          2.55	           0.00
       0.94       2.55	         2.55	           2.55	          2.55	           0.00
       0.94       2.56	         2.56	           2.56	          2.56	           0.00
       0.94       2.56	         2.56	           2.56	          2.56	           0.00
       0.94       2.56	         2.56	           2.56	          2.56	           0.00
       0.94       2.57	         2.57	           2.56	          2.57	           0.00
       0.94       2.57	         2.57	           2.57	          2.57	           0.00
       0.94       2.57	         2.57	           2.57	          2.57	           0.00
       0.94       2.57	         2.57	           2.57	          2.57	           0.00
       0.95       2.58	         2.58	           2.57	          2.58	           0.00
       0.95       2.58	         2.58	           2.58	          2.58	           0.00
       0.95       2.58	         2.58	           2.58	          2.58	           0.00
       0.95       2.58	         2.58	           2.58	          2.58	           0.00
       0.95       2.59	         2.59	           2.58	          2.59	           0.00
       0.95       2.59	         2.59	           2.59	          2.59	           0.00
       0.95       2.59	         2.59	           2.59	          2.59	           0.00
       0.95       2.59	         2.59	           2.59	          2.59	           0.00
       0.95       2.60	         2.60	           2.59	          2.60	           0.00
       0.95       2.60	         2.60	           2.60	          2.60	           0.00
       0.96       2.60	         2.60	           2.60	          2.60	           0.00
       0.96       2.60	         2.60	           2.60	          2.60	           0.00
       0.96       2.61	         2.61	           2.61	          2.61	           0.00
       0.96       2.61	         2.61	           2.61	          2.61	           0.00
       0.96       2.61	         2.61	           2.61	          2.61	           0.00
       0.96       2.61	         2.61	           2.61	          2.61	           0.00
       0.96       2.62	         2.62	           2.62	          2.62	           0.00
       0.96       2.62	         2.62	           2.62	          2.62	           0.00
       0.96       2.62	         2.62	           2.62	          2.62	           0.00
       0.96       2.62	         2.62	           2.62	          2.62	           0.00
       0.97       2.63	         2.63	           2.63	          2.63	           0.00
       0.97       2.63	         2.63	           2.63	          2.63	           0.00
       0.97       2.63	         2.63	           2.63	          2.63	           0.00
       0.97       2.64	         2.64	           2.63	          2.64	           0.00
       0.97       2.64	         2.64	           2.64	          2.64	           0.00
       0.97       2.64	         2.64	           2.64	          2.64	           0.00
       0.97       2.64	         2.64	           2.64	          2.64	           0.00
       0.97       2.65	         2.65	           2.64	          2.65	           0.00
       0.97       2.65	         2.65	           2.65	          2.65	           0.00
       0.97       2.65	         2.65	           2.65	          2.65	           0.00
       0.98       2.65	         2.65	           2.65	          2.65	           0.00
       0.98       2.66	         2.66	           2.66	          2.66	           0.00
       0.98       2.66	         2.66	           2.66	          2.66	           0.00
       0.98       2.66	         2.66	           2.66	          2.66	           0.00
       0.98       2.66	         2.66	           2.66	          2.66	           0.00
       0.98       2.67	         2.67	           2.67	          2.67	           0.00
       0.98       2.67	         2.67	           2.67	          2.67	           0.00
       0.98       2.67	         2.67	           2.67	          2.67	           0.00
       0.98       2.68	         2.68	           2.67	          2.68	           0.00
       0.98       2.68	         2.68	           2.68	          2.68	           0.00
       0.99       2.68	         2.68	           2.68	          2.68	           0.00
       0.99       2.68	         2.68	           2.68	          2.68	           0.00
       0.99       2.69	         2.69	           2.68	          2.69	           0.00
       0.99       2.69	         2.69	           2.69	          2.69	           0.00
       0.99       2.69	         2.69	           2.69	          2.69	           0.00
       0.99       2.69	         2.69	           2.69	          2.69	           0.00
       0.99       2.70	         2.70	           2.70	          2.70	           0.00
       0.99       2.70	         2.70	           2.70	          2.70	           0.00
       0.99       2.70	         2.70	           2.70	          2.70	           0.00
       0.99       2.70	         2.70	           2.70	          2.70	           0.00
       1.00       2.71	         2.71	           2.71	          2.71	           0.00
       1.00       2.71	         2.71	           2.71	          2.71	           0.00
       1.00       2.71	         2.71	           2.71	          2.71	           0.00
       1.00       2.72	         2.72	           2.71	          2.72	           0.00
       1.00       2.72	         2.72	           2.72	          2.72	           0.00
       1.00       2.72	         2.72	           2.72	          2.72	           0.00
       1.00       2.72	         2.72	           2.72	          2.72	           0.00
       1.00       2.73	         2.73	           2.73	          2.73	           0.00
       1.00       2.73	         2.73	           2.73	          2.73	           0.00
       1.00       2.73	         2.73	           2.73	          2.73	           0.00
       1.01       2.73	         2.73	           2.73	          2.73	           0.00
       1.01       2.74	         2.74	           2.74	          2.74	           0.00
       1.01       2.74	         2.74	           2.74	          2.74	           0.00
       1.01       2.74	         2.74	           2.74	          2.74	           0.00
       1.01       2.75	         2.75	           2.74	          2.75	           0.00
       1.01       2.75	         2.75	           2.75	          2.75	           0.00
       1.01       2.75	         2.75	           2.75	          2.75	           0.00
       1.01       2.75	         2.75	           2.75	          2.75	           0.00
       1.01       2.76	         2.76	           2.76	          2.76	           0.00
       1.01       2.76	         2.76	           2.76	          2.76	           0.00
       1.02       2.76	         2.76	           2.76	          2.76	           0.00
       1.02       2.76	         2.76	           2.76	          2.76	           0.00
       1.02       2.77	         2.77	           2.77	          2.77	           0.00
       1.02       2.77	         2.77	           2.77	          2.77	           0.00
       1.02       2.77	         2.77	           2.77	          2.77	           0.00
       1.02       2.78	         2.78	           2.77	          2.78	           0.00
       1.02       2.78	         2.78	           2.78	          2.78	           0.00
       1.02       2.78	         2.78	           2.78	          2.78	           0.00
       1.02       2.78	         2.78	           2.78	          2.78	           0.00
       1.02       2.79	         2.79	           2.79	          2.79	           0.00
       1.03       2.79	         2.79	           2.79	          2.79	           0.00
       1.03       2.79	         2.79	           2.79	          2.79	           0.00
       1.03       2.80	         2.80	           2.79	          2.80	           0.00
       1.03       2.80	         2.80	           2.80	          2.80	           0.00
       1.03       2.80	         2.80	           2.80	          2.80	           0.00
       1.03       2.80	         2.80	           2.80	          2.80	           0.00
       1.03       2.81	         2.81	           2.81	          2.81	           0.00
       1.03       2.81	         2.81	           2.81	          2.81	           0.00
       1.03       2.81	         2.81	           2.81	          2.81	           0.00
       1.03       2.82	         2.82	           2.81	          2.82	           0.00
       1.04       2.82	         2.82	           2.82	          2.82	           0.00
       1.04       2.82	         2.82	           2.82	          2.82	           0.00
       1.04       2.82	         2.82	           2.82	          2.82	           0.00
